"","msoa","la","pred_leave","voters","population"
"4146","E02004246","E06000059",0.587895404414235,4813.69984290798,6052
"4147","E02004247","E06000059",0.539027275366144,3826.10989670859,4783
"4148","E02004248","E06000059",0.629601911146475,5095.09815000223,6486
"4149","E02004249","E06000059",0.501634642292215,3508.94302987513,4355
"4150","E02004250","E06000059",0.636482813905167,4990.88500818774,6442
"4151","E02004251","E06000059",0.619022477428517,4190.56592226714,5292
"4152","E02004252","E06000059",0.522555784656376,4543.21830604576,5770
"4153","E02004253","E06000059",0.600917041161847,6074.99546431249,7638
"4154","E02004254","E06000059",0.53850773498421,6341.73284520404,7973
"4155","E02004255","E06000059",0.604576841510184,4729.38399756315,6063
"4156","E02004256","E06000059",0.557810641581959,5648.96257295628,7141
"4157","E02004257","E06000059",0.561955499208984,4542.85900934799,5813
"4158","E02004258","E06000059",0.618127030057465,6586.91625966777,8379
"4159","E02004259","E06000059",0.556125717310543,4386.04719042311,5548
"4160","E02004260","E06000059",0.513435670962781,5575.00323352046,7077
"4161","E02004261","E06000059",0.559663212964051,6271.6580782601,8059
"4162","E02004262","E06000059",0.544631681906328,4856.49760517271,6108
"4163","E02004263","E06000059",0.552932674934604,3646.05872552462,4588
"4164","E02004264","E06000059",0.628308896182276,4930.74638025112,6316
"4165","E02004265","E06000059",0.597949806830005,5339.69145583737,6814
"4166","E02004266","E06000059",0.538313371714358,5115.6641925178,6527
"4167","E02004267","E06000059",0.564706917342495,3382.29500568236,4247
"4168","E02004268","E06000059",0.621729962408554,6308.60026125108,8076
"4169","E02004269","E06000059",0.518931128435442,5746.7661728492,7291
"4170","E02004270","E06000059",0.533980191168773,4896.91367245321,6139
"4171","E02004271","E06000059",0.559996899928966,6392.76372785229,8081
"4172","E02004272","E06000059",0.489056621620799,7350.88524648154,9185
"4173","E02004273","E06000059",0.582219434777853,4740.30277654228,5976
"4174","E02004274","E06000059",0.591539359293221,4089.44581335771,5265
"4175","E02004275","E06000059",0.540487558047077,4893.88630068699,6184
"4176","E02004276","E06000059",0.569569354834063,3771.57690386131,4847
"4177","E02004277","E06000059",0.481372904789127,6542.18536235093,8342
"4178","E02004278","E06000059",0.504696923082439,5532.1406607977,6994
"4179","E02004279","E06000059",0.537378880409757,5125.62906029283,6449
"4180","E02004280","E06000059",0.579868718751404,4856.95057048321,6161
"4181","E02004281","E06000059",0.555187589091558,4370.98202450477,5650
"4182","E02004282","E06000059",0.532382927129017,5843.5656669821,7344
"4183","E02004283","E06000059",0.597855611551961,5444.72458478279,6952
"4184","E02004284","E06000059",0.540766029144982,6097.48641430613,8061
"4185","E02004285","E06000059",0.596705581184718,4627.3060616361,6015
"4186","E02004286","E06000059",0.543817591685757,3174.47140920693,4056
"4187","E02004287","E06000059",0.60212215580942,3431.90829903085,4363
"4188","E02004288","E06000059",0.594083095636457,3467.02385064392,4620
"4189","E02004289","E06000059",0.614178615103153,4429.36649584798,5686
"4190","E02004290","E06000047",0.532987884595869,3179.17621334313,4808
"4191","E02004291","E06000047",0.633970841997373,3497.92510829426,5428
"4192","E02004292","E06000047",0.544292278788937,4288.19301853829,6466
"4193","E02004293","E06000047",0.636342865459041,4821.90074308746,7493
"4194","E02004294","E06000047",0.4572080323201,4575.77567028763,6867
"4195","E02004295","E06000047",0.548586896667024,3921.00221991258,5971
"4196","E02004296","E06000047",0.598340428858558,4202.13643118943,6469
"4197","E02004297","E06000047",0.520670660860319,4260.62809961733,6461
"4198","E02004298","E06000047",0.488782166883734,5229.65516014346,7867
"4199","E02004299","E06000047",0.580080894806324,4421.59784171369,6802
"4200","E02004300","E06000047",0.633824507958971,3925.80084755549,6121
"4201","E02004301","E06000047",0.677809995506636,4308.83201928389,6830
"4202","E02004302","E06000047",0.674376580974578,3926.87384232905,6172
"4203","E02004303","E06000047",0.563625304675633,6002.43832094182,9237
"4204","E02004304","E06000047",0.638345836284533,4553.01083953762,7046
"4205","E02004305","E06000047",0.577016901820767,4325.56289469586,6697
"4206","E02004306","E06000047",0.481713652114757,3194.36341449729,4809
"4207","E02004307","E06000047",0.576837883291928,3420.90854575065,5235
"4208","E02004308","E06000047",0.472597262789116,4394.73509630887,6645
"4209","E02004309","E06000047",0.490547032388564,3186.79920386755,4831
"4210","E02004310","E06000047",0.575630513085719,4160.53970702369,6381
"4211","E02004311","E06000047",0.550231858538941,4763.41193946161,7271
"4212","E02004312","E06000047",0.522137513395004,4274.70515774198,6399
"4213","E02004313","E06000047",0.511778637085621,3459.87978205461,5454
"4214","E02004314","E06000047",0.171115444666285,7446.17114512182,11905
"4215","E02004315","E06000047",0.291797426524821,5457.93343251884,8249
"4216","E02004316","E06000047",0.608471730693607,2991.93361851861,4625
"4217","E02004317","E06000047",0.618805311221362,3991.22494963702,6140
"4218","E02004318","E06000047",0.511152664404184,3239.51903883184,4918
"4219","E02004319","E06000047",0.579422159159089,3825.59032746599,5879
"4220","E02004320","E06000047",0.579541121886828,4753.82089079416,7281
"4221","E02004321","E06000047",0.6293743787486,4301.85428957293,6758
"4222","E02004322","E06000047",0.701035157690832,4111.56110841927,6571
"4223","E02004323","E06000047",0.610089349728478,4067.25545071596,6354
"4224","E02004324","E06000047",0.626252413590181,2935.75631866758,4573
"4225","E02004325","E06000047",0.713968016769521,4121.61012026061,6623
"4226","E02004326","E06000047",0.657141111398316,3051.31764889704,4835
"4227","E02004327","E06000047",0.700725623347416,3177.65284769003,5100
"4228","E02004328","E06000047",0.658742873702309,3602.46022331493,5654
"4229","E02004329","E06000047",0.592309419521078,3547.46832361406,5443
"4230","E02004330","E06000047",0.670698654640053,3123.52866063458,4885
"4231","E02004331","E06000047",0.67714567696502,3551.9869439083,5652
"4232","E02004332","E06000047",0.601854140581506,3688.12112783184,5763
"4233","E02004333","E06000047",0.549328403449144,3870.46378973223,5887
"4234","E02004334","E06000047",0.640612043929069,3714.63828268197,5810
"4235","E02004335","E06000047",0.672130979565125,3101.4967866515,4922
"4236","E02004336","E06000047",0.668366884971869,3624.68488793419,5659
"4237","E02004337","E06000047",0.560024631877279,4692.27542595691,7240
"4238","E02004338","E06000047",0.655525755614822,3427.30199466479,5354
"4239","E02004339","E06000047",0.451025954012343,3710.13081482447,5558
"4240","E02004340","E06000047",0.677880615334266,5259.81991527586,8250
"4241","E02004341","E06000047",0.480381529004735,4368.1704252497,6620
"4242","E02004342","E06000047",0.679488027578097,2630.34203676762,4219
"4243","E02004343","E06000047",0.650684414351589,2822.67328504773,4380
"4244","E02004344","E06000047",0.617081458983125,3720.75064853923,5769
"4245","E02004345","E06000047",0.573542230124953,6843.09365915513,10404
"4246","E02004346","E06000047",0.531432684474032,2889.50670459579,4332
"4247","E02004347","E06000047",0.548017403110137,3813.76213011446,5829
"4248","E02004348","E06000047",0.561600795238189,4435.94231354356,6685
"4249","E02004349","E06000047",0.657411277533813,4598.40037851751,7176
"4250","E02004350","E06000047",0.602210644593824,5108.25152839269,7822
"4251","E02004351","E06000047",0.663019024433467,3530.96596184596,5547
"4252","E02004352","E06000047",0.586611924149515,3938.54127528035,6130
"4253","E02004353","E06000047",0.569468892301846,4020.70692842657,6097
"4254","E02004354","E06000047",0.609824325626346,4467.70766691495,6907
"4255","E02004355","E06000047",0.691481999582321,3525.75457629415,5586
"4256","E02004356","E07000061",0.638283645802774,3696.26242818571,5639
"4257","E02004357","E07000061",0.638040954462937,3728.37886010158,5637
"4258","E02004358","E07000061",0.667017117630585,4128.04371613947,6207
"4259","E02004359","E07000061",0.619575260701854,4309.91483026201,6403
"4260","E02004361","E07000061",0.553707742724176,4324.03498841505,6279
"4261","E02004362","E07000061",0.570655205837051,4465.05236752512,6655
"4262","E02004363","E07000061",0.519087073256178,3947.33424451843,5875
"4263","E02004364","E07000061",0.520442072324449,4571.48527235753,6663
"4264","E02004365","E07000061",0.534804401850948,3772.65794655025,6246
"4265","E02004366","E07000061",0.487103132678748,3954.42477486697,6003
"4266","E02004367","E07000061",0.526439735659006,4270.25604128561,6204
"4267","E02004368","E07000062",0.571779605701212,3968.50335880524,6199
"4268","E02004369","E07000062",0.584824779121221,5148.31072158162,8010
"4269","E02004370","E07000062",0.608438131419476,3486.77339812606,5677
"4270","E02004371","E07000062",0.592186621503413,3360.95471112183,5365
"4271","E02004372","E07000062",0.619838495167011,2829.50177384642,4656
"4272","E02004373","E07000062",0.586284113585692,4163.58094611216,6610
"4273","E02004374","E07000062",0.479024278060162,3817.66911670557,6026
"4274","E02004375","E07000062",0.474039483017743,4262.79484217306,6845
"4275","E02004376","E07000062",0.471998194403069,3408.33572875082,5665
"4276","E02004377","E07000062",0.561678451147317,5428.75585932512,8508
"4277","E02004378","E07000062",0.501679335048581,4474.8195434521,7569
"4278","E02004379","E07000063",0.432458974460011,4590.81616788171,5928
"4279","E02004380","E07000063",0.418298129356438,5406.7860826807,6956
"4280","E02004381","E07000063",0.402036850780626,5780.09518635188,7592
"4281","E02004382","E07000063",0.499542991231646,3988.7475025836,5180
"4282","E02004383","E07000063",0.36619996948394,4519.06556374077,5867
"4283","E02004384","E07000063",0.513457983666418,4551.56441616892,5978
"4284","E02004385","E07000063",0.542177029357095,4656.21075363275,6204
"4285","E02004386","E07000063",0.55265726502495,3834.3639027872,5120
"4286","E02004387","E07000063",0.547114442084695,3269.92501955685,4432
"4287","E02004388","E07000063",0.528049524282281,3875.20288093443,5229
"4288","E02004389","E07000063",0.494601578214783,6117.68283835872,7970
"4289","E02004390","E07000063",0.518471879714569,4895.61753878153,6415
"4290","E02004391","E07000063",0.477930613474021,3995.92214654094,5297
"4291","E02004392","E07000064",0.532972795104493,5566.06918903041,7083
"4292","E02004393","E07000064",0.611867659113557,3968.79468993757,5056
"4293","E02004394","E07000064",0.558619592564628,4912.45319380072,6233
"4294","E02004395","E07000064",0.621771938124193,4844.34152383081,6271
"4295","E02004396","E07000064",0.594947503621023,5742.57750308116,7314
"4296","E02004397","E07000064",0.570743738589433,4922.95200030609,6263
"4297","E02004398","E07000064",0.623465584846566,4867.94806860744,6445
"4298","E02004399","E07000064",0.596169135918247,4985.32037816075,6456
"4299","E02004400","E07000064",0.595131117721491,6982.02451010571,8866
"4300","E02004401","E07000064",0.60212264274173,5197.2224320263,6655
"4301","E02004402","E07000064",0.542996379368579,5679.29651111305,7482
"4302","E02004403","E07000065",0.455545382413929,4105.37083818709,5020
"4303","E02004404","E07000065",0.485355651195922,4097.32011301905,4937
"4304","E02004405","E07000065",0.526751169488187,3686.57595682119,4494
"4305","E02004406","E07000065",0.542515415824269,4910.30538034405,5927
"4306","E02004407","E07000065",0.478064772693002,5068.5824150528,6127
"4307","E02004408","E07000065",0.550726393144825,4977.95357748395,6190
"4308","E02004409","E07000065",0.518267791356433,3716.11972836628,4490
"4309","E02004410","E07000065",0.512101336553944,5191.05880868939,6282
"4310","E02004411","E07000065",0.564882734559881,5420.21991281693,6698
"4311","E02004412","E07000065",0.544608066386951,4991.29504747234,6121
"4312","E02004413","E07000065",0.536390244962375,4507.8837511382,5484
"4313","E02004414","E07000065",0.504672396021652,3761.68478977759,4606
"4314","E02004415","E07000065",0.506194631974434,4016.67573258085,4860
"4315","E02004416","E07000065",0.578297280651408,4240.74324945364,5179
"4316","E02004417","E07000065",0.577307511384936,3709.58154607274,4585
"4317","E02004418","E07000065",0.610909130353934,3453.49866089355,4305
"4318","E02004419","E07000065",0.659036898903698,3528.20719565973,4472
"4319","E02004420","E07000065",0.56935291554462,7070.15235319957,8602
"4320","E02004421","E07000065",0.587403105428036,5160.57485863111,6411
"4321","E02004422","E07000065",0.559082965627624,6187.26835534658,7595
"4322","E02004423","E07000065",0.573532302728551,5090.92772899338,6224
"4323","E02004424","E07000066",0.602043880335512,4187.48720959995,5542
"4324","E02004425","E07000066",0.594095169877739,4308.60166969038,5765
"4325","E02004426","E07000066",0.548973475921067,4584.73627577604,6116
"4326","E02004427","E07000066",0.612364481637776,4581.7310639326,6101
"4327","E02004428","E07000066",0.709779532313526,3683.82957427818,4982
"4328","E02004429","E07000066",0.735241573066422,4578.97801295977,6163
"4329","E02004430","E07000066",0.678360772679941,4616.22854682728,6196
"4330","E02004431","E07000066",0.660541245467266,5085.50197613248,6896
"4331","E02004432","E07000066",0.649751637228436,3965.00542549353,5342
"4332","E02004433","E07000066",0.673050250849275,4865.19649084868,6668
"4333","E02004434","E07000066",0.72657867632965,4685.22281222323,6501
"4334","E02004435","E07000066",0.755435602236845,4342.3278556988,6073
"4335","E02004436","E07000066",0.769170183473631,3923.65262881604,5625
"4336","E02004437","E07000066",0.723631426674752,4546.68649151608,6285
"4337","E02004438","E07000066",0.741122446671604,4734.56852404743,6648
"4338","E02004439","E07000066",0.718409139832582,4256.13883337142,6077
"4339","E02004440","E07000066",0.729259630353971,4374.02512249864,6095
"4340","E02004441","E07000066",0.75033052619286,4132.83707163251,5775
"4341","E02004442","E07000066",0.748259283052756,4090.53387977886,5855
"4342","E02004443","E07000066",0.688991693220763,4720.80463513331,6484
"4343","E02004444","E07000066",0.608355228041299,5203.71151858424,7022
"4344","E02004445","E07000066",0.705289785265964,4531.19438116054,6363
"4345","E02004446","E07000067",0.578335654377285,4115.99766101758,5394
"4346","E02004447","E07000067",0.562032417799106,3655.79900695355,4736
"4347","E02004448","E07000067",0.628907363998248,3874.53822562076,5077
"4348","E02004449","E07000067",0.633313231585006,4919.49794300309,6607
"4349","E02004450","E07000067",0.564895157872506,3767.11412746959,4911
"4350","E02004451","E07000067",0.600277413561999,5161.14109391242,6755
"4351","E02004452","E07000067",0.607096052703657,5537.06679268512,7303
"4352","E02004453","E07000067",0.658908174618421,3941.99348031773,5373
"4353","E02004454","E07000067",0.605571777683414,5333.67323692538,7252
"4354","E02004455","E07000067",0.590463381774832,4368.14110478173,5742
"4355","E02004456","E07000067",0.657598243536706,5039.06902968204,6859
"4356","E02004457","E07000067",0.647419676916894,5778.50182916129,7733
"4357","E02004458","E07000067",0.570811734758675,5280.82991213047,6927
"4358","E02004459","E07000067",0.550831614558263,6206.42646142802,8078
"4359","E02004460","E07000067",0.65816076245555,5203.01128895003,6946
"4360","E02004461","E07000067",0.685504046322403,3104.58744375996,4230
"4361","E02004462","E07000067",0.6013825976018,6114.69967398402,8194
"4362","E02004463","E07000067",0.623428564371401,4833.91168821721,6341
"4363","E02004464","E07000068",0.693307473852821,6241.29828616095,7717
"4364","E02004465","E07000068",0.621053814140552,3909.64054988254,4813
"4365","E02004466","E07000068",0.6558937618643,4985.31536963353,6244
"4366","E02004467","E07000068",0.661911521249299,4667.57965292543,5866
"4367","E02004468","E07000068",0.481622138864832,6691.00197355952,8163
"4368","E02004469","E07000068",0.628773216577135,4376.76457181111,5420
"4369","E02004470","E07000068",0.445385902733806,6764.54721785796,8537
"4370","E02004471","E07000068",0.616351208036827,5046.42607789612,6316
"4371","E02004472","E07000068",0.600451207403668,4021.42630027285,4971
"4372","E02004473","E07000069",0.736299549391667,4510.3354766888,6134
"4373","E02004474","E07000069",0.699494549046822,4317.14234099837,5836
"4374","E02004475","E07000069",0.733098771754618,3859.24568548031,5222
"4375","E02004476","E07000069",0.656960473384224,4719.49197904985,6357
"4376","E02004477","E07000069",0.68164057547352,3721.72841159508,4989
"4377","E02004478","E07000069",0.649554062599851,3923.0837046986,5325
"4378","E02004479","E07000069",0.678679897161596,4735.28088676719,6416
"4379","E02004480","E07000069",0.72026640864565,4036.23415701912,5575
"4380","E02004481","E07000069",0.827265078233774,4102.06950043306,5651
"4381","E02004482","E07000069",0.791518054824902,4419.25736349247,6210
"4382","E02004483","E07000069",0.773314671648268,4927.77208587937,6791
"4383","E02004484","E07000069",0.767995211536448,4573.35840789778,6319
"4384","E02004485","E07000070",0.557035297982916,4169.11300486323,5431
"4385","E02004486","E07000070",0.506917888149174,5053.63767460693,6565
"4386","E02004487","E07000070",0.55701409810537,4183.19604165515,5519
"4387","E02004488","E07000070",0.542065010327348,5001.18857925011,6569
"4388","E02004489","E07000070",0.505487547124494,5153.67560511098,6749
"4389","E02004490","E07000070",0.614518193300718,4188.234614695,5711
"4390","E02004491","E07000070",0.538877785080443,4397.19855517608,5753
"4391","E02004492","E07000070",0.476757790762203,5386.85615662366,7129
"4392","E02004493","E07000070",0.435694535054806,5943.39247437652,7920
"4393","E02004494","E07000070",0.329071273852696,6190.54387371901,8350
"4394","E02004495","E07000070",0.57116989490007,5191.87194693169,6781
"4395","E02004496","E07000070",0.455780753833399,4389.24991260953,5696
"4396","E02004497","E07000070",0.546096662471724,4884.31453764785,6334
"4397","E02004498","E07000070",0.522402364729044,5663.61861966196,7523
"4398","E02004499","E07000070",0.603268227632805,4108.27028425818,5389
"4399","E02004500","E07000070",0.528486183738664,5513.93356645105,7154
"4400","E02004501","E07000070",0.592619443670632,4376.71707761938,5734
"4401","E02004502","E07000070",0.566750209623552,4085.76614757653,5303
"4402","E02004503","E07000070",0.595397134439954,4796.01430731729,6306
"4403","E02004504","E07000070",0.556503319882512,4943.22611619009,6496
"4404","E02004505","E07000070",0.655436068625909,3173.98090365979,4177
"4405","E02004506","E07000071",0.566418805653882,3897.8290938782,5397
"4406","E02004507","E07000071",0.498946577015109,5059.98517026622,7300
"4407","E02004508","E07000071",0.552845757867011,3718.11204704647,5155
"4408","E02004509","E07000071",0.417068326804594,5704.24134929625,8163
"4409","E02004512","E07000071",0.407757634359651,5778.22348576819,8378
"4410","E02004513","E07000071",0.529984451302567,5700.92837238437,8879
"4411","E02004514","E07000071",0.51527149677907,3126.26601518887,4356
"4412","E02004515","E07000071",0.571699575835933,4088.79640438372,5678
"4413","E02004516","E07000071",0.425757260311576,5873.28621291896,8713
"4414","E02004517","E07000071",0.604876837733563,4668.62560610018,6571
"4415","E02004518","E07000071",0.423397647260682,3342.40990318312,4707
"4416","E02004519","E07000071",0.594691028142734,4231.32798403329,5929
"4417","E02004520","E07000071",0.608159639243049,3979.76991095271,5865
"4418","E02004521","E07000071",0.555766600047633,4820.06228347934,6980
"4419","E02004522","E07000071",0.378118138019651,5848.59977083225,8556
"4420","E02004523","E07000071",0.636368613195999,4737.80454503697,6940
"4421","E02004524","E07000071",0.59149984117967,4719.67402162532,6544
"4422","E02004525","E07000071",0.671788680774408,4427.12705413631,6228
"4423","E02004526","E07000071",0.624487961772549,4309.43187563725,5993
"4424","E02004527","E07000072",0.658892226006898,5400.12151440878,6896
"4425","E02004528","E07000072",0.697369279333716,5141.81550040538,6542
"4426","E02004529","E07000072",0.69848187448691,4139.9117736943,5241
"4427","E02004530","E07000072",0.68941443250396,3875.64477565405,4934
"4428","E02004531","E07000072",0.611739197852734,3916.24833388194,4979
"4429","E02004532","E07000072",0.574244140775328,3985.8742277304,5051
"4430","E02004533","E07000072",0.75623491773927,4335.87663469936,5673
"4431","E02004534","E07000072",0.697529614291233,5140.37279236959,6712
"4432","E02004535","E07000072",0.693482165216115,3341.88095843222,4333
"4433","E02004536","E07000072",0.625947133609269,3819.42422209991,4835
"4434","E02004537","E07000072",0.679319624320199,5041.38555525498,6672
"4435","E02004538","E07000072",0.52411301583813,5518.07594569215,7015
"4436","E02004539","E07000072",0.637785200372268,4552.46428603924,5911
"4437","E02004540","E07000072",0.498651050049581,3673.08261778534,4655
"4438","E02004541","E07000072",0.507598657452005,7087.77928132507,9003
"4439","E02004542","E07000072",0.573512486327753,3995.93177824739,5094
"4440","E02004543","E07000072",0.584091305200471,3886.1098022799,5068
"4441","E02004544","E07000073",0.624028749510919,3905.94461134749,5517
"4442","E02004545","E07000073",0.720813406367124,3768.09518499782,5499
"4443","E02004546","E07000073",0.676694113264277,3941.90330046584,5774
"4444","E02004547","E07000073",0.610752095861919,4256.64899345759,6192
"4445","E02004548","E07000073",0.600283867249494,4533.33548747804,6392
"4446","E02004549","E07000073",0.737528566239439,4045.76103078717,5870
"4447","E02004550","E07000073",0.714964691853348,4050.47088855812,5942
"4448","E02004551","E07000073",0.738049121823646,3852.52127410476,5570
"4449","E02004552","E07000073",0.685589759395889,3577.04837714729,5115
"4450","E02004553","E07000073",0.703028335367674,3753.00281242561,5474
"4451","E02004554","E07000073",0.699200876471275,3784.26803923026,5520
"4452","E02004555","E07000074",0.626873892579475,3892.34925712102,4906
"4453","E02004556","E07000074",0.590960703375682,4620.82065177653,5767
"4454","E02004557","E07000074",0.594894179150399,4978.76344220481,6364
"4455","E02004558","E07000074",0.580986030795143,4102.53169750044,5267
"4456","E02004559","E07000074",0.629252526213036,4799.08815802735,6073
"4457","E02004560","E07000074",0.675013957856733,5193.50033109271,6627
"4458","E02004561","E07000074",0.663427362980394,6294.11391378052,7983
"4459","E02004562","E07000074",0.623193302433404,4949.83254849661,6284
"4460","E02004563","E07000075",0.720318437605475,4334.21418121481,5466
"4461","E02004564","E07000075",0.665364429961101,5043.0922213837,6330
"4462","E02004565","E07000075",0.679152879057132,9457.00323625141,11826
"4463","E02004566","E07000075",0.647372300805585,3384.92942357583,4362
"4464","E02004567","E07000075",0.637345317502585,5238.12571284837,6542
"4465","E02004568","E07000075",0.647047223071146,5141.83245470895,6490
"4466","E02004569","E07000075",0.637819379803024,4592.01330068978,5839
"4467","E02004570","E07000075",0.649065500666424,5498.98462512323,6919
"4468","E02004571","E07000075",0.674691356037603,5088.97323616236,6362
"4469","E02004572","E07000075",0.695904508867107,4667.83160804156,5914
"4470","E02004573","E07000076",0.691696572600419,3464.57842453754,4794
"4471","E02004574","E07000076",0.719082322878169,4053.08270178754,5580
"4472","E02004575","E07000076",0.590761164523852,6755.64873394884,9016
"4473","E02004576","E07000076",0.62632985587289,5286.85960054917,7082
"4474","E02004577","E07000076",0.624491601201814,3136.63461221082,4183
"4475","E02004578","E07000076",0.694210974467948,4492.50023534788,6028
"4476","E02004579","E07000076",0.70680729776023,4204.97609769444,5644
"4477","E02004580","E07000076",0.734248799310405,7385.69927051085,9862
"4478","E02004581","E07000076",0.663266310211837,4553.1163672893,6059
"4479","E02004582","E07000076",0.750456593765029,4139.45121000559,5637
"4480","E02004583","E07000076",0.671142778372146,4964.31943490001,6672
"4481","E02004584","E07000076",0.757629939659186,4240.38943537778,5680
"4482","E02004585","E07000076",0.724149563993234,4430.79821848623,6073
"4483","E02004586","E07000076",0.708297423071051,4752.21162279183,6494
"4484","E02004587","E07000076",0.715204823845346,4144.36109238442,5772
"4485","E02004588","E07000076",0.693348966652032,3710.36747892944,5250
"4486","E02004589","E07000076",0.71799639356453,4264.4571379852,5858
"4487","E02004590","E07000076",0.751954798186727,4677.54832526311,6431
"4488","E02004591","E07000077",0.422371460367296,4503.94758066006,5235
"4489","E02004592","E07000077",0.513351258631988,7953.64938033109,9456
"4490","E02004593","E07000077",0.474940170673003,5405.05271379171,6282
"4491","E02004594","E07000077",0.500489669327358,5092.50441252633,5989
"4492","E02004595","E07000077",0.50185983197895,7940.72554819282,9322
"4493","E02004596","E07000077",0.550578896920603,4938.65704339496,5871
"4494","E02004597","E07000077",0.556663028233225,4709.66044718945,5580
"4495","E02004598","E07000077",0.506245598427854,6590.77081318934,7729
"4496","E02004599","E07000077",0.532510708143928,4808.03206072423,5647
"4497","E02004600","E07000078",0.560893953278747,3221.97951537427,4594
"4498","E02004601","E07000078",0.479331939843871,3163.35996725601,4328
"4499","E02004602","E07000078",0.585170685999601,3433.31334824273,4931
"4500","E02004603","E07000078",0.364161406668265,4571.1997974042,6778
"4501","E02004604","E07000078",0.597393502290614,3992.08024489562,5896
"4502","E02004605","E07000078",0.597789812797108,2992.85050454107,4383
"4503","E02004606","E07000078",0.435333393392699,5596.55760216993,8033
"4504","E02004607","E07000078",0.341218299951758,5750.66837755336,8155
"4505","E02004608","E07000078",0.291759100955036,6081.65610859297,8631
"4506","E02004609","E07000078",0.4512099790171,4225.17935030152,5842
"4507","E02004610","E07000078",0.359575052381661,4743.63918097793,6552
"4508","E02004611","E07000078",0.40462277600467,6180.92794269792,8481
"4509","E02004612","E07000078",0.512696997441529,5385.17352803542,7455
"4510","E02004613","E07000078",0.401616204169837,3653.03989033341,4968
"4511","E02004614","E07000078",0.41262686246981,3021.37464162366,4114
"4512","E02004615","E07000079",0.499759976626863,5373.8863570837,6530
"4513","E02004616","E07000079",0.52249210849611,5843.29206915534,7166
"4514","E02004617","E07000079",0.501193593503558,5087.50914355013,6241
"4515","E02004618","E07000079",0.437650107704206,4779.54155381678,5798
"4516","E02004619","E07000079",0.485032983576081,4911.69963000074,5968
"4517","E02004620","E07000079",0.510577118639168,4895.63423402546,6018
"4518","E02004621","E07000079",0.440730300317847,4324.28471955853,5408
"4519","E02004622","E07000079",0.510869298757727,4386.61811761777,5464
"4520","E02004623","E07000079",0.496365711556448,5243.15183172113,6385
"4521","E02004624","E07000079",0.46234347491834,3857.30884987443,4682
"4522","E02004625","E07000079",0.492146667513206,6118.07349359599,7479
"4523","E02004626","E07000080",0.538833593464121,6181.2126789193,7748
"4524","E02004627","E07000080",0.528076352970909,3401.47925716099,4317
"4525","E02004628","E07000080",0.590821794436709,4864.53387333195,6173
"4526","E02004629","E07000080",0.641852910477381,7545.02709720403,9750
"4527","E02004630","E07000080",0.55273531794795,4248.57071470809,5318
"4528","E02004631","E07000080",0.531952090855098,3276.03574850937,4083
"4529","E02004632","E07000080",0.620368794545495,6238.87469699207,7985
"4530","E02004633","E07000080",0.633458059905958,5160.37342031421,6540
"4531","E02004634","E07000080",0.626537847263396,6161.35578436771,7884
"4532","E02004635","E07000080",0.507412173518167,4565.53672849228,5741
"4533","E02004636","E07000081",0.532307252434191,4520.65764844305,6432
"4534","E02004637","E07000081",0.497794020921041,5045.09767806767,7437
"4535","E02004638","E07000081",0.583212441918814,3158.74464656484,4490
"4536","E02004639","E07000081",0.487497243413331,4534.37666153302,6928
"4537","E02004640","E07000081",0.556982947975255,3572.81093999649,5637
"4538","E02004641","E07000081",0.60798128787044,4207.9561147747,5989
"4539","E02004642","E07000081",0.605336098692686,6122.43210188699,8827
"4540","E02004643","E07000081",0.640651079558026,3767.54678640287,5716
"4541","E02004644","E07000081",0.614795385990626,4520.700625212,6646
"4542","E02004645","E07000081",0.548995072558794,5252.87958017107,7426
"4543","E02004646","E07000081",0.676370269918667,4488.6354905058,6664
"4544","E02004647","E07000081",0.658961446260452,3200.66829057774,4636
"4545","E02004648","E07000081",0.693521630683143,3236.84591311322,4686
"4546","E02004649","E07000081",0.543244307245104,3741.13104103629,5306
"4547","E02004650","E07000081",0.586177471647567,5206.51648171424,7512
"4548","E02004651","E07000082",0.440589368263418,4974.74974345587,6009
"4549","E02004652","E07000082",0.39868940513361,4395.44065024214,5191
"4550","E02004653","E07000082",0.466504474767947,4327.99630611886,5178
"4551","E02004654","E07000082",0.497934228067262,7209.20764312472,8777
"4552","E02004655","E07000082",0.493541658924546,4839.31986567817,5929
"4553","E02004656","E07000082",0.397766382978934,7174.30789353442,8795
"4554","E02004657","E07000082",0.434241579947837,4538.74044375021,5411
"4555","E02004658","E07000082",0.405093783943179,4179.62557789727,4963
"4556","E02004659","E07000082",0.473684369249102,4233.86112673601,5060
"4557","E02004660","E07000082",0.412869039951406,4429.86118613421,5259
"4558","E02004661","E07000082",0.519090517387399,5440.01728143064,6570
"4559","E02004662","E07000082",0.504781607124964,4059.24177742603,4894
"4560","E02004663","E07000082",0.439412450196451,4352.46799747674,5230
"4561","E02004664","E07000082",0.46991800377268,4282.86592032418,5214
"4562","E02004665","E07000082",0.449031474871868,5626.29658667052,6718
"4563","E02004666","E07000083",0.553260397474305,7194.38358486938,8796
"4564","E02004667","E07000083",0.555238136467658,6833.38182370059,8472
"4565","E02004668","E07000083",0.537571275103824,5595.33543729185,6715
"4566","E02004669","E07000083",0.510400552760414,4522.93180391995,5427
"4567","E02004670","E07000083",0.498995869420815,8236.88901566398,9995
"4568","E02004671","E07000083",0.545496305925037,4017.48004921697,4848
